time,TMP_1D5maboveground,RH_1D5maboveground,APCP_surface,DSWRF_surface,latitude,longitude
2024-08-29 08:00:00,298.96295961219255,72.97905456811718,0.0,247.51088045562372,42.804413,140.528841
2024-08-29 09:00:00,296.9715441560906,86.0272785671256,0.0,79.1970635226764,42.804413,140.528841
2024-08-29 10:00:00,295.8386555772606,89.3824657555203,0.0,1.6016752499999998,42.804413,140.528841
2024-08-29 11:00:00,295.2621971696325,93.30047794365387,0.0,0.0,42.804413,140.528841
2024-08-29 12:00:00,295.0333522840025,95.35182320649952,0.0,0.0,42.804413,140.528841
2024-08-29 13:00:00,295.14731796333814,95.54548932662313,0.0,0.0,42.804413,140.528841
2024-08-29 14:00:00,295.0382476878519,97.32451992714282,0.0013790624999999,0.0,42.804413,140.528841
2024-08-29 15:00:00,294.9484689473613,98.54560710161094,0.0,0.0,42.804413,140.528841
2024-08-29 16:00:00,294.9775238444219,98.62954966029264,0.0,0.0,42.804413,140.528841
2024-08-29 17:00:00,295.062323422835,98.7391827802339,0.0,0.0,42.804413,140.528841
2024-08-29 18:00:00,295.08255675089623,98.7854449181689,0.0,0.0,42.804413,140.528841
2024-08-29 19:00:00,295.08738707120875,98.7827625082128,0.0,0.0,42.804413,140.528841
2024-08-29 20:00:00,294.9943252933206,98.7796299337939,0.0,0.0,42.804413,140.528841
2024-08-29 21:00:00,295.1801625896513,97.51117481402218,0.0,18.46989498514001,42.804413,140.528841
2024-08-29 22:00:00,295.92313674113063,93.87524485584484,0.0,107.10268837548844,42.804413,140.528841
2024-08-29 23:00:00,297.0464252986994,88.9007469022978,0.0,227.6743138669496,42.804413,140.528841
2024-08-30 00:00:00,298.54736946247374,82.67684962193638,0.0078466266649999,386.340687971975,42.804413,140.528841
2024-08-30 07:00:00,298.65595546577185,75.8303235653506,0.0,359.2992149986239,42.804413,140.528841
2024-08-30 08:00:00,297.480127304495,84.44624507551654,0.0,179.97924396421482,42.804413,140.528841
2024-08-30 09:00:00,296.38122259861626,90.88955056181403,0.02976462833,42.426046959929785,42.804413,140.528841
2024-08-30 10:00:00,295.9351478133644,92.22073435732496,0.042912375,0.6702530000000012,42.804413,140.528841
2024-08-30 11:00:00,295.80982408148685,92.55667284995232,0.04301868417,0.0,42.804413,140.528841
2024-08-30 12:00:00,296.0312341359181,91.40105532932591,0.0142459375,0.0,42.804413,140.528841
2024-08-30 13:00:00,296.15389919028564,91.25513727100248,0.0,0.0,42.804413,140.528841
2024-08-30 14:00:00,296.3390702142356,90.9847407810231,0.0,0.0,42.804413,140.528841
2024-08-30 15:00:00,296.3082393903688,92.0571532916556,0.0,0.0,42.804413,140.528841
2024-08-30 16:00:00,296.0692412129225,92.95721028264218,0.0,0.0,42.804413,140.528841
2024-08-30 17:00:00,295.7880738728225,94.07699163452592,0.0,0.0,42.804413,140.528841
2024-08-30 18:00:00,295.5484685871219,95.95241634136592,0.2201354424950002,0.0,42.804413,140.528841
2024-08-30 19:00:00,295.45270646714874,96.43451051067844,1.2044330957999982,0.0,42.804413,140.528841
2024-08-30 20:00:00,295.37449675137685,97.06416793745406,0.4615280233099991,0.0,42.804413,140.528841
2024-08-30 21:00:00,295.48537157623565,96.98424348154218,0.5328718783299997,13.09974020388002,42.804413,140.528841
2024-08-30 22:00:00,295.78445176914624,96.89648493398764,1.2263261250000002,50.20169009336685,42.804413,140.528841
2024-08-30 23:00:00,296.2992820706962,95.79340614954408,3.6273829933400026,82.83824398861142,42.804413,140.528841
2024-08-31 00:00:00,297.0975456452031,94.28430960463749,2.604553519979996,167.93983342376916,42.804413,140.528841
